"dragforce:0","dragforce:1","dragforce:2","f:0","f:1","f:2","v:0","v:1","v:2","c_peng","type","id","c_keng","Points:0","Points:1","Points:2"
0.020772,-0.00029074,-0.01144,0.022795,0.0056014,-3.4073e-05,-0.036153,-0.10528,-4.4945e-06,0,1,1562,0.0042908,105.58,151.73,0.53972
-0.0079821,0.00011172,0.0043962,-0.012111,-0.0044473,2.7269e-05,0.013519,0.014927,-7.8732e-07,0,1,2364,0.00014044,107.61,151.85,0.53973
-0.017242,0.00024133,0.0094961,-0.0118,0.11178,4.716e-05,0.028421,-0.032257,-1.3519e-06,0,1,1488,0.00064002,106.62,151.39,0.53973
9.9296e-06,-1.3898e-07,-5.4689e-06,0.00013464,0.0029953,-5.6159e-07,1.2808e-05,6.0221e-05,1.2558e-07,0,1,2259,1.3126e-09,107.74,150.76,0.53972
0.004993,-6.9886e-05,-0.00275,-0.0024816,-0.10116,-1.6818e-05,-0.0087318,-0.02534,5.5825e-07,0,1,2291,0.00024876,106.52,150.31,0.53972
1.022e-05,-1.4305e-07,-5.6288e-06,-0.00071125,-0.0034515,-5.341e-06,-3.0395e-06,-1.3425e-05,-2.7155e-08,0,1,2077,6.5606e-11,108.57,150.08,0.53972
-0.0079785,0.00011167,0.0043943,-0.014055,0.0010641,3.1358e-05,0.013246,-0.0020761,-9.0827e-07,0,1,1579,6.2247e-05,108.63,151.49,0.53973
1.6335e-05,-2.2863e-07,-8.9966e-06,0.00026138,-0.0030959,2.7405e-06,5.407e-07,7.679e-05,-6.3555e-09,0,1,535,2.042e-09,109.65,152.01,0.53972
-0.0052349,7.3272e-05,0.0028832,-0.0097437,0.0042684,2.1826e-05,0.0085976,-0.0080003,-6.3007e-07,0,1,1278,4.776e-05,109.54,150.89,0.53972
1.9565e-05,-5.7708e-07,-1.6553e-05,0.00039584,0.00010137,7.7423e-06,-9.5517e-05,-2.7307e-05,-2.0287e-07,0,1,1346,3.4175e-09,110.51,151.35,0.53972
5.9047e-06,-1.7416e-07,-4.9957e-06,-2.2132e-05,9.9853e-05,2.4457e-08,-2.9912e-06,8.4079e-06,-1.8842e-08,0,1,671,2.7578e-11,110.61,150.27,0.53972
5.9574e-06,-1.7572e-07,-5.0404e-06,-1.0021e-05,0.00010485,7.1322e-08,-3.1396e-06,8.391e-06,-1.9395e-08,0,1,2284,2.7795e-11,111.65,150.55,0.53972
-0.0019885,5.8654e-05,0.0016824,-0.0070313,-0.003487,8.7184e-06,0.0092139,0.0064788,-2.5451e-07,0,1,417,4.3933e-05,111.46,151.89,0.53972
-7.5395e-07,2.2238e-08,6.3789e-07,-0.0010684,0.0037674,-6.94e-06,2.025e-05,-7.2105e-05,1.334e-07,0,1,2004,1.9424e-09,112.68,150.86,0.53972
0.000632,-0.00059093,0.00028554,0.00094385,-0.0025685,5.3138e-06,-2.1413e-05,7.1369e-05,-1.1764e-07,0,1,550,1.9226e-09,115.11,152.04,0.53972
5.722e-06,-1.6877e-07,-4.8412e-06,0.0001382,0.002059,3.8249e-07,-6.5669e-07,-2.735e-05,7.4907e-10,0,1,1619,2.5917e-10,113.92,151.88,0.53972
0.00062287,-0.00059038,0.00029806,-0.0011146,0.00025219,-7.013e-06,6.5534e-05,-1.4934e-06,3.1367e-07,0,1,2346,1.488e-09,115.11,150.03,0.53972
0.00063332,-0.00059114,0.00028357,0.00052745,-0.00020901,4.345e-06,-6.0501e-05,-4.1199e-05,-2.6925e-07,0,1,2208,1.8553e-09,117.89,150.07,0.53972
0.00068129,-0.00065333,0.00028401,-0.00062827,-0.0031924,-1.6352e-06,7.8696e-06,-3.8709e-05,4.4037e-08,0,1,539,5.4032e-10,120.8,150.58,0.53972
0.0006831,-0.00065353,0.00027762,0.0009667,0.00073364,3.7179e-06,-7.4482e-05,-2.2229e-05,-2.0141e-07,0,1,2335,2.0921e-09,123.26,151.99,0.53972
0.00068161,-0.00065338,0.0002828,0.00070276,0.00019784,1.1153e-06,1.1835e-05,-1.4492e-06,4.8056e-08,0,1,412,4.9231e-11,121.96,150.29,0.53972
0.0003955,-0.00096662,0.00095235,-0.0010721,-0.00015997,-1.5697e-06,-1.2019e-05,1.0143e-06,-2.6423e-08,0,1,1271,5.0379e-11,127.37,150.01,0.53972
0.00039565,-0.00096664,0.00095152,0.00037079,0.00061576,9.1504e-07,-3.2557e-06,-3.6547e-05,-6.4621e-09,0,1,280,4.662e-10,129.02,151.13,0.53972
-0.00035002,-0.0010632,0.0012964,0.00058001,0.0013386,1.5516e-06,-6.8276e-06,1.7895e-05,-2.2183e-08,0,1,1408,1.2703e-10,133.24,151.85,0.53972
-0.00035008,-0.0010631,0.0012966,-1.0366e-05,-0.00069931,6.9971e-07,-9.422e-06,-4.3531e-05,-2.9759e-08,0,1,281,6.8691e-10,134.91,150.44,0.53972
-0.0010495,-0.0006933,-0.00067387,-0.00070151,-0.005186,1.6449e-07,2.0507e-05,4.8044e-06,-1.5963e-09,0,1,1953,1.5362e-10,141.74,150.74,0.53972
-0.00056235,-0.00089878,-0.0013471,0.0017425,-0.00079166,1.5974e-06,5.9598e-05,-2.6949e-05,-1.1633e-08,0,1,2048,1.4814e-09,147.01,152.1,0.53972
-0.00056242,-0.00089878,-0.001347,-0.00046515,0.0021316,1.0321e-06,4.0995e-05,-5.0539e-05,-1.6403e-08,0,1,1538,1.4664e-09,147.83,151.28,0.53972
-0.00012269,1.7173e-06,6.7574e-05,-5.4393e-05,0.0061738,-1.1474e-06,-0.00086194,-0.077892,3.2304e-08,0,1,2222,0.0021012,106.42,153.55,0.53972
0.32777,-0.0045877,-0.18052,0.32777,-0.0045877,-1.4151,-0.27203,-0.049719,0.4819,0,1,1564,0.1069,105.3,152.93,0.56699
-0.0025591,3.5819e-05,0.0014095,-0.0052634,-0.0055054,1.1354e-05,0.0043898,0.0089958,-3.3459e-07,0,1,1291,3.4696e-05,107.7,152.93,0.53972
0.0036241,-5.0725e-05,-0.001996,0.0059861,-0.0057645,-1.2871e-05,-0.0058038,0.01404,3.784e-07,0,1,2268,7.9927e-05,107.51,154,0.53972
-0.002997,4.1948e-05,0.0016506,-0.0033136,0.0061984,6.1823e-06,0.0039526,-0.076854,-1.7789e-07,0,1,2458,0.0020507,106.66,152.5,0.53972
1.7717e-05,-2.4798e-07,-9.758e-06,0.00066462,0.0015822,5.5549e-06,2.0988e-06,-2.8729e-05,2.4359e-08,0,1,1608,2.8733e-10,108.66,153.71,0.53972
3.5079e-05,-4.9098e-07,-1.932e-05,0.00078625,0.0013258,9.2334e-06,-4.3071e-05,-8.5035e-05,-4.3478e-07,0,1,1981,3.1464e-09,108.72,152.57,0.53972
1.3275e-05,-1.858e-07,-7.3112e-06,2.56e-05,0.00406,-3.2629e-07,-5.0925e-08,-7.5052e-05,1.0464e-08,0,1,146,1.9505e-09,109.67,153.09,0.53972
1.4394e-05,-2.0148e-07,-7.9279e-06,3.0179e-05,0.00074058,2.9306e-07,-9.5482e-07,1.2183e-05,-1.1878e-08,0,1,1362,5.1709e-11,109.65,154.18,0.53972
8.3802e-06,-2.4718e-07,-7.0903e-06,0.0011852,0.0050279,5.1579e-06,5.6404e-07,1.8237e-05,-1.7402e-09,0,1,1495,1.1527e-10,110.7,153.9,0.53972
7.5765e-06,-2.2347e-07,-6.4103e-06,-0.00046386,0.0030491,-1.5155e-06,-2.4666e-05,4.8258e-05,-1.5315e-07,0,1,1497,1.0171e-09,110.6,152.55,0.53972
6.7263e-07,-1.984e-08,-5.6909e-07,0.0013559,0.0015475,3.5792e-06,6.3672e-05,6.1793e-05,3.6326e-07,0,1,287,2.7261e-09,111.75,153.64,0.53972
1.039e-05,-3.0645e-07,-8.7903e-06,-0.00019712,0.00084119,8.189e-07,-3.7724e-05,7.7742e-05,-2.3524e-07,0,1,673,2.5856e-09,112.34,152.65,0.53972
1.2072e-05,-3.5607e-07,-1.0214e-05,0.0022356,-0.0024943,1.1626e-05,-1.0339e-06,1.9969e-05,-1.3565e-08,0,1,940,1.3845e-10,112.63,154.27,0.53972
1.2612e-05,-3.72e-07,-1.0671e-05,0.0008746,9.0872e-05,6.0138e-06,-3.3555e-05,2.8318e-05,-2.0469e-07,0,1,1204,6.6759e-10,114.44,152.9,0.53972
1.9513e-06,-5.7554e-08,-1.6509e-06,-0.0016562,-0.0057296,-7.2701e-06,-3.4939e-06,3.5206e-06,-1.8727e-08,0,1,549,8.5191e-12,114.68,154.17,0.53972
5.6627e-06,-1.6702e-07,-4.791e-06,0.00025949,9.3833e-05,1.077e-06,4.3492e-06,6.6694e-06,2.3335e-08,0,1,1965,2.1953e-11,113.26,153.21,0.53972
0.00062541,-0.00059048,0.00029465,-0.0027126,-0.0040765,-9.9068e-06,2.7768e-06,1.8366e-05,1.5439e-08,0,1,419,1.1947e-10,115.5,153.19,0.53972
0.0006276,-0.00059067,0.00029157,-0.0021036,-0.0043381,-6.6285e-06,-2.1263e-05,-3.5096e-05,-8.3477e-08,0,1,420,5.831e-10,118.46,153.83,0.53972
0.0006266,-0.00059069,0.00029285,0.0003113,-0.00071949,-9.6532e-08,3.4259e-05,-7.7228e-05,1.8578e-07,0,1,2105,2.4717e-09,119.61,152.66,0.53972
0.00062882,-0.00059083,0.00028979,-6.6867e-05,-0.00061363,-6.3693e-08,-5.2315e-06,-5.4492e-05,-5.3543e-09,0,1,2326,1.0377e-09,119.61,154.05,0.53972
0.00068157,-0.0006534,0.0002828,0.00030331,0.0032292,-5.2094e-08,7.7445e-07,1.0115e-05,1.4071e-08,0,1,418,3.5634e-11,121.11,153.49,0.53972
0.00039574,-0.00096666,0.00095099,0.0008162,0.0045526,1.6866e-06,-7.383e-06,2.5137e-06,-1.7472e-08,0,1,1438,2.1064e-11,127.41,152.73,0.53972
-0.00035012,-0.0010632,0.001297,0.00025189,-0.0013404,8.1732e-07,5.3581e-06,-1.0721e-05,-3.9026e-09,0,1,1605,4.9741e-11,132.23,152.38,0.53972
-0.0010492,-0.00069323,-0.00067563,0.0037464,0.0028604,3.8067e-06,1.6446e-05,9.7791e-06,-6.6653e-09,0,1,2044,1.2677e-10,144.09,152.99,0.53972
-0.0010884,1.5234e-05,0.00059945,-0.0011525,0.0061847,1.3468e-06,0.00078437,-0.075488,-3.942e-08,0,1,1820,0.0019735,106.34,154.81,0.53972
0.0023147,-0.00018563,-0.0012516,0.0031782,0.0059328,-5.3866e-06,-0.0083562,-0.059206,1.5625e-07,0,1,2102,0.001238,106.21,155.89,0.53972
-0.0017747,0.00014233,0.00095964,-0.0041712,-0.0055412,8.6665e-06,0.0034379,0.0081542,-2.4859e-07,0,1,2459,2.7117e-05,107.72,155.06,0.53972
0.0012969,-0.00010401,-0.00070126,0.0013151,-0.0062803,-4.6177e-06,-7.1126e-05,0.024137,1.3265e-07,0,1,1169,0.00020175,107.61,156.15,0.53972
1.2272e-05,-1.7177e-07,-6.7592e-06,2.4255e-05,-0.0045298,2.4577e-07,5.7512e-06,-2.4305e-05,6.3832e-08,0,1,1868,2.1601e-10,108.77,154.8,0.53972
1.532e-05,-4.5188e-07,-1.2962e-05,0.0027861,-0.0037167,1.5137e-05,-1.271e-05,3.2103e-05,-8.5682e-08,0,1,2314,4.1281e-10,110.45,154.95,0.53972
1.5888e-05,-1.2742e-06,-8.591e-06,0.00029084,0.0028577,6.7935e-07,-8.5071e-06,-8.7902e-05,-1.6074e-08,0,1,1175,2.7007e-09,109.83,155.86,0.53972
1.8199e-05,-1.4595e-06,-9.8404e-06,-1.9095e-05,0.0010338,-6.7251e-09,-1.0077e-05,6.6623e-06,-1.1711e-07,0,1,159,5.0542e-11,108.74,155.88,0.53972
2.5737e-06,-7.5913e-08,-2.1775e-06,-0.00088324,0.0060822,-5.3284e-06,1.6066e-07,-6.5538e-06,3.9564e-09,0,1,1481,1.4882e-11,111.52,154.7,0.53972
5.1303e-06,-4.7841e-07,-4.1759e-06,0.00035769,0.0059425,-1.0219e-06,-2.0755e-06,-2.6155e-05,2.4886e-09,0,1,2487,2.3838e-10,112.25,155.5,0.53972
2.3125e-05,-2.1564e-06,-1.8823e-05,0.0025872,-0.0021599,1.7257e-05,-6.2789e-05,2.4508e-05,-3.9369e-07,0,1,1367,1.5732e-09,111.19,155.73,0.53972
6.2248e-06,-1.836e-07,-5.2666e-06,0.00032114,0.0051235,9.3626e-07,-3.3084e-06,-5.5285e-05,-1.0211e-08,0,1,153,1.0622e-09,113.63,154.96,0.53972
5.9575e-06,-5.5554e-07,-4.8492e-06,0.00064063,0.0057464,4.9431e-07,3.881e-06,3.4715e-05,3.5647e-09,0,1,805,4.2254e-10,113.23,155.97,0.53972
2.9586e-05,-2.7589e-06,-2.4082e-05,-0.00051657,-0.0061515,-1.7908e-07,0.002063,0.023226,5.1719e-09,0,1,1925,0.00018827,114.32,155.95,0.53972
0.000631,-0.00059086,0.00028693,0.00084386,-0.0024292,4.3909e-06,-8.1343e-06,7.7707e-05,-5.6912e-08,0,1,674,2.1139e-09,117.08,154.66,0.53972
0.00062815,-0.00059083,0.00029067,-0.00025771,0.00057136,-1.2626e-06,-3.016e-06,-8.9133e-05,1.4974e-08,0,1,1983,2.7542e-09,115.96,154.82,0.53972
0.0005317,-0.00020976,0.00042374,-2.1137e-05,-0.0042549,3.5031e-06,-1.3831e-06,-6.7215e-05,8.0841e-08,0,1,817,1.5651e-09,115.39,155.79,0.53972
0.00053726,-0.00021123,0.00041639,0.0033923,-0.0042692,1.7488e-05,2.5248e-06,-7.8669e-06,2.2734e-08,0,1,2087,2.3638e-11,116.25,156.44,0.53972
0.00052997,-0.00020944,0.00042577,0.00042392,0.0035365,-2.3465e-06,-1.3001e-05,-7.6528e-05,3.965e-08,0,1,677,2.0865e-09,117.41,155.9,0.53972
0.00052851,-0.00020903,0.00042774,-0.00034984,0.0054572,-7.226e-06,-4.57e-06,-2.8426e-05,2.2779e-08,0,1,545,2.8705e-10,118.91,155.51,0.53972
0.00068151,-0.00065334,0.00028335,-0.00036974,-0.0017334,-1.0244e-06,4.0869e-06,2.9242e-05,2.0699e-08,0,1,1056,3.0189e-10,121.7,154.44,0.53972
0.00053689,-0.0002112,0.00041676,0.0053328,-0.00037647,1.9479e-05,2.6146e-05,-4.6902e-06,1.156e-07,0,1,2078,2.4435e-10,119.7,156.39,0.53972
0.00053422,-0.00058968,-0.00010332,0.0013224,0.0039816,6.554e-07,-3.2661e-06,-9.3579e-06,1.1294e-08,0,1,2319,3.4018e-11,122.83,155.57,0.53972
0.00039566,-0.00096663,0.0009516,0.00066864,0.0021064,1.2884e-06,5.269e-06,3.6084e-05,8.9406e-09,0,1,288,4.605e-10,126.64,154.52,0.53972
0.0004096,-0.00099763,3.5127e-05,0.00045474,0.0013385,5.1489e-07,-5.0427e-07,-6.417e-06,7.6624e-10,0,1,1511,1.4347e-11,128.34,156.05,0.53972
-0.00066377,-0.00097866,3.2482e-05,-0.002408,0.0049425,1.8179e-06,0.0023294,-0.007908,-4.827e-08,0,1,617,2.3534e-05,135.66,155.16,0.53972
-0.0010491,-0.00069329,-0.00067552,0.0017892,-0.0017915,2.4753e-06,-1.7822e-05,4.1949e-05,-3.8367e-08,0,1,1935,7.1933e-10,143.98,154.71,0.53972
-0.00042531,-0.00070495,-0.0015209,0.00047004,0.003494,-2.0386e-07,-1.8859e-05,-1.909e-05,-2.3958e-08,0,1,1484,2.4935e-10,145.2,155.34,0.53972
-0.0004253,-0.00070493,-0.0015213,0.00096725,0.0006743,9.7898e-07,5.5329e-05,4.6306e-06,-1.5007e-08,0,1,2061,1.0675e-09,148.05,155.49,0.53972
1.4622e-05,-1.1726e-06,-7.9063e-06,-0.00050235,-0.0055412,-4.715e-07,-4.0873e-06,-4.3006e-05,-6.4944e-09,0,1,544,6.4622e-10,105.55,157.37,0.53972
1.4878e-05,-1.1931e-06,-8.0447e-06,-0.00031585,0.0014353,-3.2556e-06,-8.9976e-06,-2.8844e-06,-9.5583e-08,0,1,1644,3.0918e-11,108.42,156.91,0.53972
5.6713e-06,-5.2886e-07,-4.6162e-06,0.00049238,0.0055381,-1.0989e-07,-3.9728e-06,-4.3172e-05,3.9152e-10,0,1,1269,6.5086e-10,110.84,157.07,0.53972
0.0031223,-0.0002504,-0.0016883,0.0069613,0.0045942,-1.5407e-05,-0.0053768,-0.0067861,4.4231e-07,0,1,1405,2.5958e-05,109.66,157.24,0.53972
0.0064637,-0.00060275,-0.0052612,0.012633,-0.0012013,-7.7637e-05,-0.027652,0.0026824,-1.5191e-06,0,1,1802,0.00026727,110.26,158.15,0.53972
8.0079e-06,-7.4675e-07,-6.5181e-06,0.00023729,0.00015298,1.7185e-06,-1.3399e-05,-2.2926e-05,-6.8323e-08,0,1,2205,2.4417e-10,111.92,156.53,0.53972
1.0151e-05,-9.4657e-07,-8.2623e-06,0.0032565,0.0041905,1.3212e-05,3.0145e-05,3.5857e-05,1.5531e-07,0,1,700,7.599e-10,111.81,157.81,0.53972
5.3551e-06,-4.9937e-07,-4.3588e-06,-5.865e-05,-0.00059716,-1.5081e-07,-6.5624e-06,-9.9089e-05,1.6166e-08,0,1,2114,3.415e-09,112.97,158.11,0.53972
2.2657e-06,-2.1128e-07,-1.8442e-06,-0.00024863,0.00244,-3.1365e-06,6.2199e-06,-9.0937e-05,8.8888e-08,0,1,556,2.877e-09,113,157.03,0.53972
0.00018255,-1.7023e-05,-0.00014858,-0.00028469,-0.0061729,-5.7038e-07,0.0033453,0.044075,1.6581e-08,0,1,681,0.00067655,114.11,157.17,0.53972
-0.0033975,0.00031682,0.0027654,-0.0056914,-0.0053991,6.3878e-06,0.019184,0.047803,-1.8649e-07,0,1,1863,0.00091872,114.1,158.48,0.53972
0.00053131,-0.00020964,0.00042429,-0.0016031,-0.0045325,-1.5613e-06,-2.1921e-05,-5.2689e-05,-3.0957e-08,0,1,2144,1.1277e-09,115.14,157.94,0.53972
0.00053205,-0.00021,0.00042301,0.0011736,0.0030782,1.5757e-06,-2.5555e-05,-7.6299e-05,-2.0614e-08,0,1,816,2.242e-09,115.18,156.86,0.53972
0.00053931,-0.0002118,0.00041363,0.0017878,-0.0012937,1.1045e-05,-6.3201e-05,3.8398e-05,-3.3781e-07,0,1,56,1.8938e-09,116.01,158.6,0.53972
0.0005291,-0.00020912,0.00042709,0.00045289,-0.0014161,1.2885e-06,2.4652e-05,-8.7368e-05,2.2737e-07,0,1,155,2.8537e-09,116.16,157.53,0.53972
0.00053125,-0.00020963,0.00042435,-0.00054874,-0.0020065,-2.9617e-07,-3.2832e-06,-1.4408e-05,9.5681e-09,0,1,295,7.5618e-11,117.24,158.02,0.53972
0.00053195,-0.00020972,0.00042361,-0.00013856,-0.0029815,1.4399e-06,2.6703e-05,8.2034e-05,2.605e-08,0,1,51,2.5772e-09,118.46,158,0.53972
0.0005301,-0.00020932,0.00042588,-0.0039662,-0.0020613,-5.2954e-06,-5.6219e-05,-1.8267e-05,-1.758e-07,0,1,1864,1.21e-09,118.76,156.94,0.53972
0.00053413,-0.00058966,-0.00010294,-1.9732e-05,0.00020365,-4.6144e-07,-1.5576e-05,-4.945e-05,3.0031e-09,0,1,52,9.3078e-10,123.82,156.65,0.53972
0.0005341,-0.00058966,-0.00010271,-4.8768e-05,-2.2012e-05,-5.0183e-07,-1.5623e-06,-8.2576e-06,1.6294e-08,0,1,421,2.4457e-11,122.68,156.71,0.53972
0.00040958,-0.00099763,3.5319e-05,-0.00066094,-0.0015016,-3.797e-07,-7.8353e-06,-1.2486e-05,-1.3062e-08,0,1,2001,7.5246e-11,126.59,158.34,0.53972
-6.86e-05,-0.0011631,0.00023926,0.00043067,0.00079272,9.4476e-07,1.2962e-05,2.6137e-05,-3.1422e-09,0,1,292,2.9474e-10,131.8,157.56,0.53972
-0.00069535,-0.0009805,0.00019824,-0.0068469,-0.0014804,2.4546e-06,0.0091224,0.00074107,-6.7196e-08,0,1,1499,2.9007e-05,137.48,157.5,0.53972
-0.00071313,-0.00062158,-0.00079806,-0.0016218,-0.0015929,9.0886e-08,1.9636e-05,1.4242e-05,-6.7373e-09,0,1,156,2.0377e-10,142.03,158.11,0.53972
-0.00042524,-0.00070498,-0.0015215,-9.1553e-05,-3.8248e-05,1.1097e-06,-4.9114e-06,-7.5298e-06,-2.6045e-08,0,1,2089,2.7987e-11,145.58,157.75,0.53972
-0.00042525,-0.00070497,-0.0015214,-5.9775e-05,0.0019572,4.2073e-07,-8.2502e-06,1.9465e-05,-3.9651e-08,0,1,1514,1.5478e-10,148.39,158.46,0.53972
1.3895e-05,-1.1143e-06,-7.5135e-06,-0.00059931,-0.0059047,-1.1347e-06,2.029e-06,2.7195e-05,-1.1684e-09,0,1,1829,2.5753e-10,105.97,159.23,0.53972
-0.00012116,9.7169e-06,6.5516e-05,-0.00066386,-0.0061389,8.1474e-09,0.0023325,0.026427,-3.6896e-10,0,1,2480,0.00024372,107.85,159.5,0.53972
-0.00029327,0.00014592,0.00014105,-0.0030747,-0.005364,6.2081e-08,0.030928,0.061267,-1.9318e-09,0,1,1591,0.0016311,107.36,160.84,0.53972
1.6792e-05,-8.3547e-06,-8.076e-06,0.0013383,0.0028386,-7.9094e-07,-3.7518e-05,-7.7303e-05,1.0783e-08,0,1,1253,2.5567e-09,108.6,160.56,0.53972
1.4291e-05,-1.1461e-06,-7.7277e-06,-0.00056746,-0.0060996,-6.9219e-07,-1.1626e-06,-1.1918e-05,-1.763e-09,0,1,701,4.9651e-11,109.89,159.4,0.53972
-5.9116e-05,2.9414e-05,2.8432e-05,-0.0029695,-0.0054141,6.0122e-07,0.0015482,0.0028957,-1.7124e-08,0,1,78,3.7336e-06,109.69,160.56,0.53972
0.0049378,-0.00046046,-0.0040192,0.010787,0.001575,3.2844e-05,-0.022011,-0.0076601,5.1434e-07,0,1,797,0.00018809,112.21,159.02,0.53972
7.4848e-06,-3.5225e-06,-5.4175e-06,-0.0015429,-0.0053496,4.0442e-06,-1.0691e-05,-4.1053e-05,4.4713e-08,0,1,312,6.2319e-10,112.6,160.26,0.53972
0.0050371,-0.00046972,-0.0041,0.01004,-0.004121,4.8684e-05,-0.020346,0.014849,2.378e-06,0,1,613,0.00021971,111.15,158.77,0.53972
6.1278e-06,-5.7143e-07,-4.9878e-06,1.2071e-05,-0.00019047,2.5679e-07,7.2297e-06,9.946e-05,-1.241e-08,0,1,1989,3.4436e-09,111.26,159.86,0.53972
-0.001295,0.00012076,0.0010541,-0.0027768,-0.0068644,2.4373e-06,0.0079012,0.024392,-7.4461e-08,0,1,1832,0.00022764,114.65,159.99,0.53972
0.0042845,-0.00039954,-0.0034875,0.010384,-0.0014548,-5.9814e-05,-0.018163,0.0031426,2.6984e-07,0,1,1576,0.00011766,113.28,159.19,0.53972
0.00053494,-0.00021065,0.00041939,-0.0015496,0.00041142,-3.4368e-06,-8.017e-05,2.2985e-05,-3.9357e-07,0,1,298,2.4086e-09,115.67,159.63,0.53972
-1.592e-07,7.6556e-08,2.8925e-07,-0.00042871,-0.00036105,-3.1108e-06,8.6201e-05,4.6313e-05,2.7026e-07,0,1,814,3.3159e-09,116.61,160.17,0.53972
0.00053138,-0.00020968,0.00042416,0.00051614,0.0017745,7.6403e-08,1.2663e-05,4.8837e-05,7.7617e-09,0,1,1314,8.8142e-10,117.02,159.13,0.53972
7.3389e-07,-3.5292e-07,-1.3334e-06,-0.00012898,0.0057604,-1.0066e-05,6.648e-07,1.9328e-05,-3.2911e-08,0,1,689,1.2951e-10,115.52,160.7,0.53972
2.6747e-06,-1.2862e-06,-4.8597e-06,0.0017346,0.0035901,-2.1659e-07,2.2338e-05,3.1599e-05,3.0143e-08,0,1,806,5.1854e-10,117.93,160.34,0.53972
0.00030043,-0.00044823,-0.00018719,0.00086258,0.0017246,8.6558e-08,3.0981e-05,5.8281e-05,5.0242e-08,0,1,1663,1.5086e-09,122.69,160.25,0.53972
0.00053398,-0.00058965,-0.00010211,-0.0011777,-0.0034215,-1.4375e-06,6.0267e-06,1.0494e-05,2.6523e-08,0,1,1320,5.0708e-11,122.64,159.01,0.53972
0.00034088,-0.00061356,-0.00039885,-0.00094594,-0.0014786,-5.4566e-07,3.1194e-05,4.337e-05,2.5006e-08,0,1,2441,9.8829e-10,125.98,160.28,0.53972
0.00011367,-0.00057345,-0.00039019,0.0020353,0.0027163,5.4083e-07,3.8883e-05,4.2597e-05,1.5635e-08,0,1,60,1.1519e-09,131.94,160.8,0.53972
-6.8492e-05,-0.001163,0.00023852,0.0021444,0.0042357,2.3591e-06,1.2347e-06,-1.5155e-05,-8.2196e-09,0,1,1577,8.0054e-11,134.03,159.69,0.53972
-0.0006347,-0.00099041,-0.00014901,0.0019322,0.0014552,2.1251e-06,4.0772e-05,5.418e-05,1.0756e-08,0,1,435,1.5921e-09,138.07,159.23,0.53972
-0.00042528,-0.00070495,-0.0015213,0.0017433,0.0022027,6.2014e-07,4.1508e-05,1.6271e-05,-2.4298e-08,0,1,57,6.8829e-10,145.65,159.84,0.53972
-0.00042676,-4.5015e-05,-0.00054483,0.0018339,-0.00044637,2.2383e-06,-4.732e-05,-2.0649e-05,-2.2904e-08,0,1,2068,9.2304e-10,144.57,160.27,0.53972
-0.00012594,6.2662e-05,6.0572e-05,-0.0029114,-0.0054456,1.0458e-07,0.012754,0.025221,-3.0982e-09,0,1,1621,0.0002766,109.19,161.56,0.53972
0.00012447,-5.8577e-05,-9.009e-05,0.0028046,0.0055026,-1.6234e-07,-0.021755,-0.04514,4.7454e-09,0,1,460,0.00086947,110.24,161.93,0.53972
4.4061e-05,-2.0736e-05,-3.1892e-05,0.0027033,0.0055501,-5.9485e-08,-0.011652,-0.024411,1.7471e-09,0,1,1787,0.00025336,111.53,161.57,0.53972
0.0015124,-0.00071176,-0.0010947,-5.4229e-05,-0.0056648,-2.7232e-06,0.00436,0.02306,8.4417e-08,0,1,1669,0.00019073,114.27,161,0.53972
6.1976e-06,-2.9167e-06,-4.4859e-06,-0.00016493,-0.00033179,5.252e-08,-4.418e-05,-8.9275e-05,-1.1538e-08,0,1,1919,3.4357e-09,113.17,161.17,0.53972
3.835e-06,-1.8442e-06,-6.9677e-06,0.00066846,-4.3564e-05,2.6233e-06,-6.1832e-06,-3.2683e-06,-2.0313e-08,0,1,62,1.6938e-11,115.09,161.76,0.53972
5.8058e-06,-2.7323e-06,-4.2022e-06,-0.0022896,-0.0048002,-1.4054e-07,4.9438e-06,1.026e-05,6.7924e-10,0,1,1551,4.4912e-11,114.71,162.79,0.53972
6.1851e-06,-2.9109e-06,-4.4768e-06,0.0011849,0.0024417,2.147e-07,3.7107e-05,8.1365e-05,-6.4586e-09,0,1,1822,2.7693e-09,113.36,162.41,0.53972
2.518e-06,-1.2108e-06,-4.5749e-06,-0.00025613,-0.00028408,-7.026e-07,1.9104e-05,2.3056e-05,3.3995e-08,0,1,1050,3.1045e-10,115.8,162.68,0.53972
3.1703e-06,-1.5246e-06,-5.7602e-06,-0.0012097,-0.0030334,8.5282e-07,3.4938e-05,7.0331e-05,4.4101e-09,0,1,1294,2.1355e-09,116.16,161.6,0.53972
2.6371e-06,-1.2681e-06,-4.7913e-06,0.00012792,0.00049587,-5.8733e-07,-1.0726e-05,-3.3924e-05,2.3734e-08,0,1,2238,4.3836e-10,117.25,161.19,0.53972
1.0303e-06,-4.9546e-07,-1.872e-06,0.00031727,0.0056055,-8.3407e-06,-1.4393e-06,6.7439e-06,-1.6877e-08,0,1,1927,1.6466e-11,116.9,162.4,0.53972
2.4115e-06,-1.1597e-06,-4.3815e-06,-0.0017456,-0.0031856,-1.054e-06,3.5735e-05,5.672e-05,3.5979e-08,0,1,685,1.5563e-09,118.89,162.98,0.53972
